Side,Pad Name,IO Guide,IO Order,RDL Routing Order,Bump Name,Bump Row,Bump Col,Packaging Bump Name,Net Name,Bump Center X (Relative to LL Corner) (um),Bump Center Y (Relative to LL Corner) (um),Bump Center X (Relative to Die Center) (um),Bump Center Y (Relative to Die Center) (um)
left,pad_DL2_9_o,DL2,19,15,DL2_9_o,40,2,DL2_9_o,p_pad_DL2_9_o,565.0,5991.0,-4935.0,1491.0
left,pad_DL2_V18_2,DL2,20,-,DL2_V18_2,40,0,V18,VDDIO,283.0,5991.0,-5217.0,1491.0
left,pad_DL2_8_o,DL2,21,16,DL2_8_o,40,4,DL2_8_o,p_pad_DL2_8_o,847.0,5991.0,-4653.0,1491.0
left,pad_DL2_7_i,DL2,22,17,DL2_7_i,40,6,DL2_7_i,p_pad_DL2_7_i,1129.0,5991.0,-4371.0,1491.0
left,pad_DL2_8_i,DL2,23,18,DL2_8_i,40,8,DL2_8_i,p_pad_DL2_8_i,1411.0,5991.0,-4089.0,1491.0
left,pad_DL2_tkn_o,DL2,24,19,DL2_tkn_o,41,3,DL2_tkn_o,p_pad_DL2_tkn_o,706.0,6133.0,-4794.0,1633.0
left,pad_DL2_VZZ_2,DL2,25,-,DL2_VZZ_2,41,1,VSS,VSSIO,424.0,6133.0,-5076.0,1633.0
left,pad_DL2_10_o,DL2,26,20,DL2_10_o,41,5,DL2_10_o,p_pad_DL2_10_o,988.0,6133.0,-4512.0,1633.0
left,pad_DL2_9_i,DL2,27,21,DL2_9_i,41,7,DL2_9_i,p_pad_DL2_9_i,1270.0,6133.0,-4230.0,1633.0
left,pad_DL2_clk_o,DL2,28,22,DL2_clk_o,42,2,DL2_clk_o,p_pad_DL2_clk_o,565.0,6275.0,-4935.0,1775.0
left,pad_DL2_V18_3,DL2,29,-,DL2_V18_3,42,0,V18,VDDIO,283.0,6275.0,-5217.0,1775.0
left,pad_DL2_VSS_stable_0,DL2,30,23,DL2_VSS_stable_0,42,4,VSS_stable,VSS_stable,847.0,6275.0,-4653.0,1775.0
left,pad_DL2_clk_i,DL2,31,24,DL2_clk_i,42,6,DL2_clk_i,p_pad_DL2_clk_i,1129.0,6275.0,-4371.0,1775.0
left,pad_DL2_VDD_stable_0,DL2,32,25,DL2_VDD_stable_0,42,8,VDD_stable,VDD_stable,1411.0,6275.0,-4089.0,1775.0
left,pad_DL2_VZZ_3,DL2,33,-,DL2_VZZ_3,43,1,VSS,VSSIO,424.0,6417.0,-5076.0,1917.0
left,pad_DL2_VSS_stable_1,DL2,34,26,DL2_VSS_stable_1,43,3,VSS_stable,VSS_stable,706.0,6417.0,-4794.0,1917.0
left,pad_DL2_tkn_i,DL2,35,27,DL2_tkn_i,43,5,DL2_tkn_i,p_pad_DL2_tkn_i,988.0,6417.0,-4512.0,1917.0
left,pad_DL2_VSS_stable_2,DL2,36,28,DL2_VSS_stable_2,43,7,VSS_stable,VSS_stable,1270.0,6417.0,-4230.0,1917.0
left,pad_DL2_v_o,DL2,37,29,DL2_v_o,44,2,DL2_v_o,p_pad_DL2_v_o,565.0,6559.0,-4935.0,2059.0
left,pad_DL2_V18_4,DL2,38,-,DL2_V18_4,44,0,V18,VDDIO,283.0,6559.0,-5217.0,2059.0
left,pad_DL2_11_o,DL2,39,30,DL2_11_o,44,4,DL2_11_o,p_pad_DL2_11_o,847.0,6559.0,-4653.0,2059.0
left,pad_DL2_v_i,DL2,40,31,DL2_v_i,44,6,DL2_v_i,p_pad_DL2_v_i,1129.0,6559.0,-4371.0,2059.0
left,pad_DL2_extra_i,DL2,41,32,DL2_extra_i,44,8,DL2_extra_i,p_pad_DL2_extra_i,1411.0,6559.0,-4089.0,2059.0
left,pad_DL2_12_o,DL2,42,33,DL2_12_o,45,3,DL2_12_o,p_pad_DL2_12_o,706.0,6701.0,-4794.0,2201.0
left,pad_DL2_VZZ_4,DL2,43,-,DL2_VZZ_4,45,1,VSS,VSSIO,424.0,6701.0,-5076.0,2201.0
left,pad_DL2_12_i,DL2,44,34,DL2_12_i,45,5,DL2_12_i,p_pad_DL2_12_i,988.0,6701.0,-4512.0,2201.0
left,pad_DL2_11_i,DL2,45,35,DL2_11_i,45,7,DL2_11_i,p_pad_DL2_11_i,1270.0,6701.0,-4230.0,2201.0
left,pad_DL2_10_i,DL2,46,36,DL2_10_i,45,9,DL2_10_i,p_pad_DL2_10_i,1552.0,6701.0,-3948.0,2201.0
left,pad_DL2_13_o,DL2,47,37,DL2_13_o,46,2,DL2_13_o,p_pad_DL2_13_o,565.0,6843.0,-4935.0,2343.0
left,pad_DL2_V18_5,DL2,48,-,DL2_V18_5,46,0,V18,VDDIO,283.0,6843.0,-5217.0,2343.0
left,pad_DL2_14_o,DL2,49,38,DL2_14_o,46,4,DL2_14_o,p_pad_DL2_14_o,847.0,6843.0,-4653.0,2343.0
left,pad_DL2_13_i,DL2,50,39,DL2_13_i,46,6,DL2_13_i,p_pad_DL2_13_i,1129.0,6843.0,-4371.0,2343.0
left,pad_DL2_14_i,DL2,51,40,DL2_14_i,46,8,DL2_14_i,p_pad_DL2_14_i,1411.0,6843.0,-4089.0,2343.0
left,pad_DL2_15_o,DL2,52,41,DL2_15_o,47,3,DL2_15_o,p_pad_DL2_15_o,706.0,6985.0,-4794.0,2485.0
left,pad_DL2_VZZ_5,DL2,53,-,DL2_VZZ_5,47,1,VSS,VSSIO,424.0,6985.0,-5076.0,2485.0
left,pad_DL2_extra_o,DL2,54,42,DL2_extra_o,47,5,DL2_extra_o,p_pad_DL2_extra_o,988.0,6985.0,-4512.0,2485.0
left,pad_DL2_15_i,DL2,55,43,DL2_15_i,47,7,DL2_15_i,p_pad_DL2_15_i,1270.0,6985.0,-4230.0,2485.0
left,pad_DL1_0_o,DL1,0,0,DL1_0_o,48,2,DL1_0_o,p_pad_DL1_0_o,565.0,7127.0,-4935.0,2627.0
left,pad_DL1_V18_0,DL1,1,-,DL1_V18_0,48,0,V18,VDDIO,283.0,7127.0,-5217.0,2627.0
left,pad_DL1_1_o,DL1,2,1,DL1_1_o,48,4,DL1_1_o,p_pad_DL1_1_o,847.0,7127.0,-4653.0,2627.0
left,pad_DL1_0_i,DL1,3,2,DL1_0_i,48,6,DL1_0_i,p_pad_DL1_0_i,1129.0,7127.0,-4371.0,2627.0
left,pad_DL1_1_i,DL1,4,3,DL1_1_i,48,8,DL1_1_i,p_pad_DL1_1_i,1411.0,7127.0,-4089.0,2627.0
left,pad_DL1_3_o,DL1,5,4,DL1_3_o,49,3,DL1_3_o,p_pad_DL1_3_o,706.0,7269.0,-4794.0,2769.0
left,pad_DL1_VZZ_0,DL1,6,-,DL1_VZZ_0,49,1,VSS,VSSIO,424.0,7269.0,-5076.0,2769.0
left,pad_DL1_2_o,DL1,7,5,DL1_2_o,49,5,DL1_2_o,p_pad_DL1_2_o,988.0,7269.0,-4512.0,2769.0
left,pad_DL1_2_i,DL1,8,6,DL1_2_i,49,7,DL1_2_i,p_pad_DL1_2_i,1270.0,7269.0,-4230.0,2769.0
left,pad_DL1_4_o,DL1,9,7,DL1_4_o,50,2,DL1_4_o,p_pad_DL1_4_o,565.0,7411.0,-4935.0,2911.0
left,pad_DL1_V18_1,DL1,10,-,DL1_V18_1,50,0,V18,VDDIO,283.0,7411.0,-5217.0,2911.0
left,pad_DL1_5_o,DL1,11,8,DL1_5_o,50,4,DL1_5_o,p_pad_DL1_5_o,847.0,7411.0,-4653.0,2911.0
left,pad_DL1_3_i,DL1,12,9,DL1_3_i,50,6,DL1_3_i,p_pad_DL1_3_i,1129.0,7411.0,-4371.0,2911.0
left,pad_DL1_4_i,DL1,13,10,DL1_4_i,50,8,DL1_4_i,p_pad_DL1_4_i,1411.0,7411.0,-4089.0,2911.0
left,pad_DL1_7_o,DL1,14,11,DL1_7_o,51,3,DL1_7_o,p_pad_DL1_7_o,706.0,7553.0,-4794.0,3053.0
left,pad_DL1_VZZ_1,DL1,15,-,DL1_VZZ_1,51,1,VSS,VSSIO,424.0,7553.0,-5076.0,3053.0
left,pad_DL1_6_o,DL1,16,12,DL1_6_o,51,5,DL1_6_o,p_pad_DL1_6_o,988.0,7553.0,-4512.0,3053.0
left,pad_DL1_6_i,DL1,17,13,DL1_6_i,51,7,DL1_6_i,p_pad_DL1_6_i,1270.0,7553.0,-4230.0,3053.0
left,pad_DL1_5_i,DL1,18,14,DL1_5_i,51,9,DL1_5_i,p_pad_DL1_5_i,1552.0,7553.0,-3948.0,3053.0
left,pad_DL1_9_o,DL1,19,15,DL1_9_o,52,2,DL1_9_o,p_pad_DL1_9_o,565.0,7695.0,-4935.0,3195.0
left,pad_DL1_V18_2,DL1,20,-,DL1_V18_2,52,0,V18,VDDIO,283.0,7695.0,-5217.0,3195.0
left,pad_DL1_8_o,DL1,21,16,DL1_8_o,52,4,DL1_8_o,p_pad_DL1_8_o,847.0,7695.0,-4653.0,3195.0
left,pad_DL1_7_i,DL1,22,17,DL1_7_i,52,6,DL1_7_i,p_pad_DL1_7_i,1129.0,7695.0,-4371.0,3195.0
left,pad_DL1_8_i,DL1,23,18,DL1_8_i,52,8,DL1_8_i,p_pad_DL1_8_i,1411.0,7695.0,-4089.0,3195.0
left,pad_DL1_tkn_o,DL1,24,19,DL1_tkn_o,53,3,DL1_tkn_o,p_pad_DL1_tkn_o,706.0,7837.0,-4794.0,3337.0
left,pad_DL1_VZZ_2,DL1,25,-,DL1_VZZ_2,53,1,VSS,VSSIO,424.0,7837.0,-5076.0,3337.0
left,pad_DL1_10_o,DL1,26,20,DL1_10_o,53,5,DL1_10_o,p_pad_DL1_10_o,988.0,7837.0,-4512.0,3337.0
left,pad_DL1_9_i,DL1,27,21,DL1_9_i,53,7,DL1_9_i,p_pad_DL1_9_i,1270.0,7837.0,-4230.0,3337.0
left,pad_DL1_clk_o,DL1,28,22,DL1_clk_o,54,2,DL1_clk_o,p_pad_DL1_clk_o,565.0,7979.0,-4935.0,3479.0
left,pad_DL1_V18_3,DL1,29,-,DL1_V18_3,54,0,V18,VDDIO,283.0,7979.0,-5217.0,3479.0
left,pad_DL1_VSS_stable_0,DL1,30,23,DL1_VSS_stable_0,54,4,VSS_stable,VSS_stable,847.0,7979.0,-4653.0,3479.0
left,pad_DL1_clk_i,DL1,31,24,DL1_clk_i,54,6,DL1_clk_i,p_pad_DL1_clk_i,1129.0,7979.0,-4371.0,3479.0
left,pad_DL1_VDD_stable_0,DL1,32,25,DL1_VDD_stable_0,54,8,VDD_stable,VDD_stable,1411.0,7979.0,-4089.0,3479.0
left,pad_DL1_VZZ_3,DL1,33,-,DL1_VZZ_3,55,1,VSS,VSSIO,424.0,8121.0,-5076.0,3621.0
left,pad_DL1_VSS_stable_1,DL1,34,26,DL1_VSS_stable_1,55,3,VSS_stable,VSS_stable,706.0,8121.0,-4794.0,3621.0
left,pad_DL1_tkn_i,DL1,35,27,DL1_tkn_i,55,5,DL1_tkn_i,p_pad_DL1_tkn_i,988.0,8121.0,-4512.0,3621.0
left,pad_DL1_VSS_stable_2,DL1,36,28,DL1_VSS_stable_2,55,7,VSS_stable,VSS_stable,1270.0,8121.0,-4230.0,3621.0
left,pad_DL1_v_o,DL1,37,29,DL1_v_o,56,2,DL1_v_o,p_pad_DL1_v_o,565.0,8263.0,-4935.0,3763.0
left,pad_DL1_V18_4,DL1,38,-,DL1_V18_4,56,0,V18,VDDIO,283.0,8263.0,-5217.0,3763.0
left,pad_DL1_11_o,DL1,39,30,DL1_11_o,56,4,DL1_11_o,p_pad_DL1_11_o,847.0,8263.0,-4653.0,3763.0
left,pad_DL1_v_i,DL1,40,31,DL1_v_i,56,6,DL1_v_i,p_pad_DL1_v_i,1129.0,8263.0,-4371.0,3763.0
left,pad_DL1_extra_i,DL1,41,32,DL1_extra_i,56,8,DL1_extra_i,p_pad_DL1_extra_i,1411.0,8263.0,-4089.0,3763.0
left,pad_DL1_12_o,DL1,42,33,DL1_12_o,57,3,DL1_12_o,p_pad_DL1_12_o,706.0,8405.0,-4794.0,3905.0
left,pad_DL1_VZZ_4,DL1,43,-,DL1_VZZ_4,57,1,VSS,VSSIO,424.0,8405.0,-5076.0,3905.0
left,pad_DL1_12_i,DL1,44,34,DL1_12_i,57,5,DL1_12_i,p_pad_DL1_12_i,988.0,8405.0,-4512.0,3905.0
left,pad_DL1_11_i,DL1,45,35,DL1_11_i,57,7,DL1_11_i,p_pad_DL1_11_i,1270.0,8405.0,-4230.0,3905.0
left,pad_DL1_10_i,DL1,46,36,DL1_10_i,57,9,DL1_10_i,p_pad_DL1_10_i,1552.0,8405.0,-3948.0,3905.0
left,pad_DL1_13_o,DL1,47,37,DL1_13_o,58,2,DL1_13_o,p_pad_DL1_13_o,565.0,8547.0,-4935.0,4047.0
left,pad_DL1_V18_5,DL1,48,-,DL1_V18_5,58,0,V18,VDDIO,283.0,8547.0,-5217.0,4047.0
left,pad_DL1_14_o,DL1,49,38,DL1_14_o,58,4,DL1_14_o,p_pad_DL1_14_o,847.0,8547.0,-4653.0,4047.0
left,pad_DL1_13_i,DL1,50,39,DL1_13_i,58,6,DL1_13_i,p_pad_DL1_13_i,1129.0,8547.0,-4371.0,4047.0
left,pad_DL1_14_i,DL1,51,40,DL1_14_i,58,8,DL1_14_i,p_pad_DL1_14_i,1411.0,8547.0,-4089.0,4047.0
left,pad_DL1_15_o,DL1,52,41,DL1_15_o,59,3,DL1_15_o,p_pad_DL1_15_o,706.0,8689.0,-4794.0,4189.0
left,pad_DL1_VZZ_5,DL1,53,-,DL1_VZZ_5,59,1,VSS,VSSIO,424.0,8689.0,-5076.0,4189.0
left,pad_DL1_extra_o,DL1,54,42,DL1_extra_o,59,5,DL1_extra_o,p_pad_DL1_extra_o,988.0,8689.0,-4512.0,4189.0
left,pad_DL1_15_i,DL1,55,43,DL1_15_i,59,7,DL1_15_i,p_pad_DL1_15_i,1270.0,8689.0,-4230.0,4189.0
top,pad_ML0_0_i,ML0,0,0,ML0_0_i,59,9,ML0_0_i,p_pad_ML0_0_i,1552.0,8689.0,-3948.0,4189.0
top,pad_ML0_1_i,ML0,1,1,ML0_1_i,55,9,ML0_1_i,p_pad_ML0_1_i,1552.0,8121.0,-3948.0,3621.0
top,pad_ML0_2_i,ML0,2,2,ML0_2_i,53,9,ML0_2_i,p_pad_ML0_2_i,1552.0,7837.0,-3948.0,3337.0
top,pad_ML0_6_i,ML0,3,6,ML0_6_i,52,10,ML0_6_i,p_pad_ML0_6_i,1693.0,7695.0,-3807.0,3195.0
top,pad_ML0_5_i,ML0,4,5,ML0_5_i,54,10,ML0_5_i,p_pad_ML0_5_i,1693.0,7979.0,-3807.0,3479.0
top,pad_ML0_3_i,ML0,5,3,ML0_3_i,58,10,ML0_3_i,p_pad_ML0_3_i,1693.0,8547.0,-3807.0,4047.0
top,pad_ML0_4_i,ML0,6,4,ML0_4_i,56,10,ML0_4_i,p_pad_ML0_4_i,1693.0,8263.0,-3807.0,3763.0
top,pad_DL0_0_o,DL0,0,0,DL0_0_o,57,11,DL0_0_o,p_pad_DL0_0_o,1834.0,8405.0,-3666.0,3905.0
top,pad_DL0_V18_0,DL0,1,-,DL0_V18_0,59,11,V18,VDDIO,1834.0,8689.0,-3666.0,4189.0
top,pad_DL0_1_o,DL0,2,1,DL0_1_o,55,11,DL0_1_o,p_pad_DL0_1_o,1834.0,8121.0,-3666.0,3621.0
top,pad_DL0_0_i,DL0,3,2,DL0_0_i,53,11,DL0_0_i,p_pad_DL0_0_i,1834.0,7837.0,-3666.0,3337.0
top,pad_DL0_1_i,DL0,4,3,DL0_1_i,51,11,DL0_1_i,p_pad_DL0_1_i,1834.0,7553.0,-3666.0,3053.0
top,pad_DL0_3_o,DL0,5,4,DL0_3_o,56,12,DL0_3_o,p_pad_DL0_3_o,1975.0,8263.0,-3525.0,3763.0
top,pad_DL0_VZZ_0,DL0,6,-,DL0_VZZ_0,58,12,VSS,VSSIO,1975.0,8547.0,-3525.0,4047.0
top,pad_DL0_2_o,DL0,7,5,DL0_2_o,54,12,DL0_2_o,p_pad_DL0_2_o,1975.0,7979.0,-3525.0,3479.0
top,pad_DL0_2_i,DL0,8,6,DL0_2_i,52,12,DL0_2_i,p_pad_DL0_2_i,1975.0,7695.0,-3525.0,3195.0
top,pad_DL0_4_o,DL0,9,7,DL0_4_o,57,13,DL0_4_o,p_pad_DL0_4_o,2116.0,8405.0,-3384.0,3905.0
top,pad_DL0_V18_1,DL0,10,-,DL0_V18_1,59,13,V18,VDDIO,2116.0,8689.0,-3384.0,4189.0
top,pad_DL0_5_o,DL0,11,8,DL0_5_o,55,13,DL0_5_o,p_pad_DL0_5_o,2116.0,8121.0,-3384.0,3621.0
top,pad_DL0_3_i,DL0,12,9,DL0_3_i,53,13,DL0_3_i,p_pad_DL0_3_i,2116.0,7837.0,-3384.0,3337.0
top,pad_DL0_4_i,DL0,13,10,DL0_4_i,51,13,DL0_4_i,p_pad_DL0_4_i,2116.0,7553.0,-3384.0,3053.0
top,pad_DL0_7_o,DL0,14,11,DL0_7_o,56,14,DL0_7_o,p_pad_DL0_7_o,2257.0,8263.0,-3243.0,3763.0
top,pad_DL0_VZZ_1,DL0,15,-,DL0_VZZ_1,58,14,VSS,VSSIO,2257.0,8547.0,-3243.0,4047.0
top,pad_DL0_6_o,DL0,16,12,DL0_6_o,54,14,DL0_6_o,p_pad_DL0_6_o,2257.0,7979.0,-3243.0,3479.0
top,pad_DL0_6_i,DL0,17,13,DL0_6_i,52,14,DL0_6_i,p_pad_DL0_6_i,2257.0,7695.0,-3243.0,3195.0
top,pad_DL0_5_i,DL0,18,14,DL0_5_i,50,14,DL0_5_i,p_pad_DL0_5_i,2257.0,7411.0,-3243.0,2911.0
top,pad_DL0_9_o,DL0,19,15,DL0_9_o,57,15,DL0_9_o,p_pad_DL0_9_o,2398.0,8405.0,-3102.0,3905.0
top,pad_DL0_V18_2,DL0,20,-,DL0_V18_2,59,15,V18,VDDIO,2398.0,8689.0,-3102.0,4189.0
top,pad_DL0_8_o,DL0,21,16,DL0_8_o,55,15,DL0_8_o,p_pad_DL0_8_o,2398.0,8121.0,-3102.0,3621.0
top,pad_DL0_7_i,DL0,22,17,DL0_7_i,53,15,DL0_7_i,p_pad_DL0_7_i,2398.0,7837.0,-3102.0,3337.0
top,pad_DL0_8_i,DL0,23,18,DL0_8_i,51,15,DL0_8_i,p_pad_DL0_8_i,2398.0,7553.0,-3102.0,3053.0
top,pad_DL0_tkn_o,DL0,24,19,DL0_tkn_o,56,16,DL0_tkn_o,p_pad_DL0_tkn_o,2539.0,8263.0,-2961.0,3763.0
top,pad_DL0_VZZ_2,DL0,25,-,DL0_VZZ_2,58,16,VSS,VSSIO,2539.0,8547.0,-2961.0,4047.0
top,pad_DL0_10_o,DL0,26,20,DL0_10_o,54,16,DL0_10_o,p_pad_DL0_10_o,2539.0,7979.0,-2961.0,3479.0
top,pad_DL0_9_i,DL0,27,21,DL0_9_i,52,16,DL0_9_i,p_pad_DL0_9_i,2539.0,7695.0,-2961.0,3195.0
top,pad_DL0_clk_o,DL0,28,22,DL0_clk_o,57,17,DL0_clk_o,p_pad_DL0_clk_o,2680.0,8405.0,-2820.0,3905.0
top,pad_DL0_V18_3,DL0,29,-,DL0_V18_3,59,17,V18,VDDIO,2680.0,8689.0,-2820.0,4189.0
top,pad_DL0_VSS_stable_0,DL0,30,23,DL0_VSS_stable_0,55,17,VSS_stable,VSS_stable,2680.0,8121.0,-2820.0,3621.0
top,pad_DL0_clk_i,DL0,31,24,DL0_clk_i,53,17,DL0_clk_i,p_pad_DL0_clk_i,2680.0,7837.0,-2820.0,3337.0
top,pad_DL0_VDD_stable_0,DL0,32,25,DL0_VDD_stable_0,51,17,VDD_stable,VDD_stable,2680.0,7553.0,-2820.0,3053.0
top,pad_DL0_VZZ_3,DL0,33,-,DL0_VZZ_3,58,18,VSS,VSSIO,2821.0,8547.0,-2679.0,4047.0
top,pad_DL0_VSS_stable_1,DL0,34,26,DL0_VSS_stable_1,56,18,VSS_stable,VSS_stable,2821.0,8263.0,-2679.0,3763.0
top,pad_DL0_tkn_i,DL0,35,27,DL0_tkn_i,54,18,DL0_tkn_i,p_pad_DL0_tkn_i,2821.0,7979.0,-2679.0,3479.0
top,pad_DL0_VSS_stable_2,DL0,36,28,DL0_VSS_stable_2,52,18,VSS_stable,VSS_stable,2821.0,7695.0,-2679.0,3195.0
top,pad_DL0_v_o,DL0,37,29,DL0_v_o,57,19,DL0_v_o,p_pad_DL0_v_o,2962.0,8405.0,-2538.0,3905.0
top,pad_DL0_V18_4,DL0,38,-,DL0_V18_4,59,19,V18,VDDIO,2962.0,8689.0,-2538.0,4189.0
top,pad_DL0_11_o,DL0,39,30,DL0_11_o,55,19,DL0_11_o,p_pad_DL0_11_o,2962.0,8121.0,-2538.0,3621.0
top,pad_DL0_v_i,DL0,40,31,DL0_v_i,53,19,DL0_v_i,p_pad_DL0_v_i,2962.0,7837.0,-2538.0,3337.0
top,pad_DL0_extra_i,DL0,41,32,DL0_extra_i,51,19,DL0_extra_i,p_pad_DL0_extra_i,2962.0,7553.0,-2538.0,3053.0
top,pad_DL0_12_o,DL0,42,33,DL0_12_o,56,20,DL0_12_o,p_pad_DL0_12_o,3103.0,8263.0,-2397.0,3763.0
top,pad_DL0_VZZ_4,DL0,43,-,DL0_VZZ_4,58,20,VSS,VSSIO,3103.0,8547.0,-2397.0,4047.0
top,pad_DL0_12_i,DL0,44,34,DL0_12_i,54,20,DL0_12_i,p_pad_DL0_12_i,3103.0,7979.0,-2397.0,3479.0
top,pad_DL0_11_i,DL0,45,35,DL0_11_i,52,20,DL0_11_i,p_pad_DL0_11_i,3103.0,7695.0,-2397.0,3195.0
top,pad_DL0_10_i,DL0,46,36,DL0_10_i,50,20,DL0_10_i,p_pad_DL0_10_i,3103.0,7411.0,-2397.0,2911.0
top,pad_DL0_13_o,DL0,47,37,DL0_13_o,57,21,DL0_13_o,p_pad_DL0_13_o,3244.0,8405.0,-2256.0,3905.0
top,pad_DL0_V18_5,DL0,48,-,DL0_V18_5,59,21,V18,VDDIO,3244.0,8689.0,-2256.0,4189.0
top,pad_DL0_14_o,DL0,49,38,DL0_14_o,55,21,DL0_14_o,p_pad_DL0_14_o,3244.0,8121.0,-2256.0,3621.0
top,pad_DL0_13_i,DL0,50,39,DL0_13_i,53,21,DL0_13_i,p_pad_DL0_13_i,3244.0,7837.0,-2256.0,3337.0
top,pad_DL0_14_i,DL0,51,40,DL0_14_i,51,21,DL0_14_i,p_pad_DL0_14_i,3244.0,7553.0,-2256.0,3053.0
top,pad_DL0_15_o,DL0,52,41,DL0_15_o,56,22,DL0_15_o,p_pad_DL0_15_o,3385.0,8263.0,-2115.0,3763.0
top,pad_DL0_VZZ_5,DL0,53,-,DL0_VZZ_5,58,22,VSS,VSSIO,3385.0,8547.0,-2115.0,4047.0
top,pad_DL0_extra_o,DL0,54,42,DL0_extra_o,54,22,DL0_extra_o,p_pad_DL0_extra_o,3385.0,7979.0,-2115.0,3479.0
top,pad_DL0_15_i,DL0,55,43,DL0_15_i,52,22,DL0_15_i,p_pad_DL0_15_i,3385.0,7695.0,-2115.0,3195.0
top,pad_IT0_0_o,IT0,0,0,IT0_0_o,57,23,IT0_0_o,p_pad_IT0_0_o,3526.0,8405.0,-1974.0,3905.0
top,pad_IT0_V18_0,IT0,1,-,IT0_V18_0,59,23,V18,VDDIO,3526.0,8689.0,-1974.0,4189.0
top,pad_IT0_1_o,IT0,2,1,IT0_1_o,55,23,IT0_1_o,p_pad_IT0_1_o,3526.0,8121.0,-1974.0,3621.0
top,pad_IT0_0_i,IT0,3,2,IT0_0_i,53,23,IT0_0_i,p_pad_IT0_0_i,3526.0,7837.0,-1974.0,3337.0
top,pad_IT0_1_i,IT0,4,3,IT0_1_i,51,23,IT0_1_i,p_pad_IT0_1_i,3526.0,7553.0,-1974.0,3053.0
top,pad_IT0_3_o,IT0,5,4,IT0_3_o,56,24,IT0_3_o,p_pad_IT0_3_o,3667.0,8263.0,-1833.0,3763.0
top,pad_IT0_VZZ_0,IT0,6,-,IT0_VZZ_0,58,24,VSS,VSSIO,3667.0,8547.0,-1833.0,4047.0
top,pad_IT0_2_o,IT0,7,5,IT0_2_o,54,24,IT0_2_o,p_pad_IT0_2_o,3667.0,7979.0,-1833.0,3479.0
top,pad_IT0_2_i,IT0,8,6,IT0_2_i,52,24,IT0_2_i,p_pad_IT0_2_i,3667.0,7695.0,-1833.0,3195.0
top,pad_IT0_4_o,IT0,9,7,IT0_4_o,57,25,IT0_4_o,p_pad_IT0_4_o,3808.0,8405.0,-1692.0,3905.0
top,pad_IT0_V18_1,IT0,10,-,IT0_V18_1,59,25,V18,VDDIO,3808.0,8689.0,-1692.0,4189.0
top,pad_IT0_5_o,IT0,11,8,IT0_5_o,55,25,IT0_5_o,p_pad_IT0_5_o,3808.0,8121.0,-1692.0,3621.0
top,pad_IT0_3_i,IT0,12,9,IT0_3_i,53,25,IT0_3_i,p_pad_IT0_3_i,3808.0,7837.0,-1692.0,3337.0
top,pad_IT0_4_i,IT0,13,10,IT0_4_i,51,25,IT0_4_i,p_pad_IT0_4_i,3808.0,7553.0,-1692.0,3053.0
top,pad_IT0_7_o,IT0,14,11,IT0_7_o,56,26,IT0_7_o,p_pad_IT0_7_o,3949.0,8263.0,-1551.0,3763.0
top,pad_IT0_VZZ_1,IT0,15,-,IT0_VZZ_1,58,26,VSS,VSSIO,3949.0,8547.0,-1551.0,4047.0
top,pad_IT0_6_o,IT0,16,12,IT0_6_o,54,26,IT0_6_o,p_pad_IT0_6_o,3949.0,7979.0,-1551.0,3479.0
top,pad_IT0_6_i,IT0,17,13,IT0_6_i,52,26,IT0_6_i,p_pad_IT0_6_i,3949.0,7695.0,-1551.0,3195.0
top,pad_IT0_5_i,IT0,18,14,IT0_5_i,50,26,IT0_5_i,p_pad_IT0_5_i,3949.0,7411.0,-1551.0,2911.0
top,pad_IT0_9_o,IT0,19,15,IT0_9_o,57,27,IT0_9_o,p_pad_IT0_9_o,4090.0,8405.0,-1410.0,3905.0
top,pad_IT0_V18_2,IT0,20,-,IT0_V18_2,59,27,V18,VDDIO,4090.0,8689.0,-1410.0,4189.0
top,pad_IT0_8_o,IT0,21,16,IT0_8_o,55,27,IT0_8_o,p_pad_IT0_8_o,4090.0,8121.0,-1410.0,3621.0
top,pad_IT0_7_i,IT0,22,17,IT0_7_i,53,27,IT0_7_i,p_pad_IT0_7_i,4090.0,7837.0,-1410.0,3337.0
top,pad_IT0_8_i,IT0,23,18,IT0_8_i,51,27,IT0_8_i,p_pad_IT0_8_i,4090.0,7553.0,-1410.0,3053.0
top,pad_IT0_tkn_o,IT0,24,19,IT0_tkn_o,56,28,IT0_tkn_o,p_pad_IT0_tkn_o,4231.0,8263.0,-1269.0,3763.0
top,pad_IT0_VZZ_2,IT0,25,-,IT0_VZZ_2,58,28,VSS,VSSIO,4231.0,8547.0,-1269.0,4047.0
top,pad_IT0_10_o,IT0,26,20,IT0_10_o,54,28,IT0_10_o,p_pad_IT0_10_o,4231.0,7979.0,-1269.0,3479.0
top,pad_IT0_9_i,IT0,27,21,IT0_9_i,52,28,IT0_9_i,p_pad_IT0_9_i,4231.0,7695.0,-1269.0,3195.0
top,pad_IT0_clk_o,IT0,28,22,IT0_clk_o,57,29,IT0_clk_o,p_pad_IT0_clk_o,4372.0,8405.0,-1128.0,3905.0
top,pad_IT0_V18_3,IT0,29,-,IT0_V18_3,59,29,V18,VDDIO,4372.0,8689.0,-1128.0,4189.0
top,pad_IT0_VSS_stable_0,IT0,30,23,IT0_VSS_stable_0,55,29,VSS_stable,VSS_stable,4372.0,8121.0,-1128.0,3621.0
